"Col0","V1"
"epa:110250932","ko:K00799"
"epa:110250933","ko:K00799"
"epa:110250935","ko:K09228"
"epa:110250936","ko:K13152"
"epa:110250937","ko:K13703"
"epa:110250934","ko:K04285"
"epa:110250946","ko:K13675"
"epa:110250947","ko:K07440"
"epa:110251909","ko:K01359"
"epa:110251915","ko:K18263"
"epa:110251916","ko:K16669"
"epa:110251922","ko:K18201"
"epa:110251923","ko:K08736"
"epa:110251933","ko:K11266"
"epa:110251935","ko:K02503"
"epa:110251936","ko:K02503"
"epa:110251940","ko:K06232"
"epa:110251941","ko:K12397"
"epa:110251943","ko:K21358"
"epa:110251946","ko:K20099"
"epa:110251947","ko:K11989"
"epa:110251951","ko:K16584"
"epa:110251952","ko:K05841"
"epa:110251954","ko:K14544"
"epa:110252924","ko:K12389"
"epa:110252925","ko:K06564"
"epa:110252928","ko:K21754"
"epa:110252929","ko:K05396"
"epa:110252941","ko:K10908"
"epa:110252946","ko:K08789"
"epa:110252948","ko:K01803"
"epa:110252949","ko:K20526"
"epa:110252951","ko:K20526"
"epa:110252972","ko:K08852"
"epa:110252978","ko:K14573"
"epa:110252981","ko:K09503"
"epa:110252982","ko:K17796"
"epa:110252987","ko:K04256"
"epa:110252985","ko:K05194"
"epa:110252989","ko:K10457"
"epa:110253934","ko:K05619"
"epa:110253935","ko:K07931"
"epa:110253936","ko:K17571"
"epa:110253937","ko:K02374"
"epa:110253943","ko:K08069"
"epa:110253948","ko:K14014"
"epa:110253956","ko:K05619"
"epa:110253957","ko:K05619"
"epa:110253963","ko:K04315"
"epa:110253960","ko:K10389"
"epa:110253965","ko:K12351"
"epa:110253966","ko:K17452"
"epa:110253968","ko:K02183"
"epa:110253969","ko:K13346"
"epa:110253971","ko:K02183"
"epa:110253973","ko:K02183"
"epa:110253974","ko:K12180"
"epa:110253972","ko:K05734"
"epa:110253978","ko:K05619"
"epa:110253980","ko:K07931"
"epa:110254912","ko:K16476"
"epa:110254910","ko:K05110"
"epa:110254913","ko:K19525"
"epa:110254921","ko:K06704"
"epa:110254924","ko:K17435"
"epa:110254931","ko:K00031"
"epa:110254928","ko:K09666"
"epa:110254935","ko:K20288"
"epa:110254937","ko:K09397"
"epa:110254939","ko:K09381"
"epa:110254940","ko:K09381"
"epa:110254938","ko:K19719"
"epa:110254943","ko:K03544"
"epa:110254950","ko:K11275"
"epa:110254951","ko:K11253"
"epa:110254952","ko:K11251"
"epa:110254953","ko:K11254"
"epa:110254956","ko:K14079"
"epa:110254958","ko:K05706"
"epa:110254962","ko:K15686"
"epa:110254967","ko:K11254"
"epa:110254968","ko:K12389"
"epa:110254970","ko:K09381"
"epa:110254971","ko:K15382"
"epa:110251301","ko:K04919"
"epa:110251303","ko:K00733"
"epa:110251304","ko:K09666"
"epa:110251308","ko:K07874"
"epa:110251316","ko:K07299"
"epa:110251324","ko:K11687"
"epa:110251326","ko:K05094"
"epa:110251328","ko:K04362"
"epa:110252284","ko:K00905"
"epa:110252286","ko:K11971"
"epa:110252283","ko:K20795"
"epa:110252288","ko:K12184"
"epa:110252289","ko:K08202"
"epa:110252291","ko:K12185"
"epa:110252293","ko:K01907"
"epa:110252294","ko:K01431"
"epa:110252295","ko:K20072"
"epa:110252296","ko:K13868"
"epa:110252298","ko:K00876"
"epa:110252300","ko:K09848"
"epa:110252301","ko:K15303"
"epa:110252302","ko:K11422"
"epa:110252303","ko:K08066"
"epa:110252313","ko:K17382"
"epa:110252314","ko:K09595"
"epa:110252317","ko:K15153"
"epa:110252318","ko:K05034"
"epa:110252319","ko:K14855"
"epa:110252320","ko:K02881"
"epa:110252321","ko:K20347"
"epa:110252328","ko:K11699"
"epa:110252332","ko:K04256"
"epa:110252333","ko:K11699"
"epa:110252337","ko:K13676"
"epa:110253302","ko:K19922"
"epa:110253303","ko:K22078"
"epa:110253306","ko:K04285"
"epa:110253307","ko:K15306"
"epa:110253310","ko:K01805"
"epa:110253314","ko:K02969"
"epa:110253316","ko:K09027"
"epa:110253313","ko:K09371"
"epa:110253318","ko:K00485"
"epa:110253319","ko:K13997"
"epa:110253320","ko:K20173"
"epa:110253321","ko:K15700"
"epa:110253322","ko:K06965"
"epa:110253323","ko:K11428"
"epa:110253325","ko:K00485"
"epa:110253328","ko:K04285"
"epa:110253335","ko:K17266"
"epa:110253338","ko:K00485"
"epa:110253339","ko:K13240"
"epa:110253341","ko:K15159"
"epa:110253344","ko:K02355"
"epa:110253345","ko:K19007"
"epa:110253346","ko:K17266"
"epa:110253347","ko:K20402"
"epa:110253348","ko:K11394"
"epa:110253349","ko:K10749"
"epa:110253350","ko:K12474"
"epa:110253351","ko:K14442"
"epa:110253352","ko:K17809"
"epa:110253355","ko:K20478"
"epa:110254298","ko:K00294"
"epa:110254301","ko:K13865"
"epa:110254302","ko:K00006"
"epa:110254311","ko:K20190"
"epa:110254313","ko:K14011"
"epa:110254315","ko:K14835"
"epa:110254317","ko:K00006"
"epa:110254324","ko:K13343"
"epa:110254325","ko:K04367"
"epa:110254330","ko:K08341"
"epa:110254331","ko:K06677"
"epa:110254332","ko:K21596"
"epa:110254337","ko:K09531"
"epa:110254339","ko:K03002"
"epa:110254345","ko:K10343"
"epa:110254346","ko:K10343"
"epa:110254349","ko:K17065"
"epa:110254356","ko:K03061"
"epa:110250712","ko:K05290"
"epa:110250715","ko:K06051"
"epa:110250726","ko:K08520"
"epa:110250729","ko:K13899"
"epa:110250730","ko:K14391"
"epa:110250731","ko:K14389"
"epa:110250733","ko:K18709"
"epa:110250734","ko:K00710"
"epa:110250735","ko:K12311"
"epa:110250736","ko:K01648"
"epa:110250737","ko:K00599"
"epa:110250743","ko:K04702"
"epa:110250746","ko:K04987"
"epa:110250747","ko:K12311"
"epa:110250748","ko:K17278"
"epa:110250749","ko:K02090"
"epa:110250750","ko:K12168"
"epa:110250751","ko:K00461"
"epa:110250753","ko:K09091"
"epa:110250755","ko:K18398"
"epa:110250757","ko:K01357"
"epa:110250758","ko:K14789"
"epa:110251723","ko:K02930"
"epa:110251720","ko:K03134"
"epa:110251727","ko:K07901"
"epa:110251729","ko:K06185"
"epa:110251730","ko:K19366"
"epa:110251732","ko:K05181"
"epa:110251731","ko:K12489"
"epa:110251744","ko:K11778"
"epa:110251745","ko:K18405"
"epa:110251746","ko:K14847"
"epa:110251752","ko:K04346"
"epa:110251754","ko:K01069"
"epa:110251755","ko:K09510"
"epa:110251756","ko:K10141"
"epa:110251758","ko:K17346"
"epa:110251759","ko:K07511"
"epa:110251760","ko:K13125"
"epa:110251762","ko:K03236"
"epa:110251763","ko:K01307"
"epa:110251766","ko:K16938"
"epa:110251767","ko:K13161"
"epa:110251765","ko:K06030"
"epa:110251769","ko:K04205"
"epa:110251770","ko:K17816"
"epa:110251771","ko:K09592"
"epa:110251773","ko:K13170"
"epa:110251778","ko:K05312"
"epa:110251781","ko:K00802"
"epa:110252743","ko:K00963"
"epa:110252747","ko:K08991"
"epa:110252744","ko:K03115"
"epa:110252748","ko:K07232"
"epa:110252750","ko:K12343"
"epa:110252751","ko:K22017"
"epa:110252752","ko:K09627"
"epa:110252755","ko:K04482"
"epa:110252753","ko:K03115"
"epa:110252760","ko:K21915"
"epa:110252767","ko:K13376"
"epa:110252770","ko:K01022"
"epa:110252769","ko:K19947"
"epa:110252777","ko:K02727"
"epa:110252778","ko:K05051"
"epa:110252784","ko:K19511"
"epa:110252781","ko:K12867"
"epa:110252785","ko:K17600"
"epa:110252792","ko:K04358"
"epa:110252794","ko:K13376"
"epa:110253738","ko:K19511"
"epa:110253739","ko:K03320"
"epa:110253741","ko:K11341"
"epa:110253746","ko:K14649"
"epa:110253769","ko:K12272"
"epa:110253787","ko:K09228"
"epa:110253790","ko:K10646"
"epa:110253794","ko:K10427"
"epa:110254731","ko:K07208"
"epa:110254734","ko:K03283"
"epa:110254736","ko:K19372"
"epa:110254743","ko:K02605"
"epa:110254744","ko:K02604"
"epa:110254746","ko:K07753"
"epa:110254747","ko:K11543"
"epa:110254748","ko:K02537"
"epa:110254750","ko:K20300"
"epa:110254749","ko:K19720"
"epa:110254754","ko:K07756"
"epa:110254755","ko:K03350"
"epa:110254759","ko:K10951"
"epa:110254761","ko:K19537"
"epa:110254760","ko:K16288"
"epa:110254764","ko:K12828"
"epa:110254765","ko:K08857"
"epa:110254767","ko:K18309"
"epa:110254768","ko:K10273"
"epa:110254770","ko:K00974"
"epa:110254771","ko:K07834"
"epa:110254773","ko:K05719"
"epa:110254775","ko:K15380"
"epa:110254780","ko:K17335"
"epa:110254782","ko:K02910"
"epa:110254785","ko:K22156"
"epa:110254786","ko:K14575"
"epa:110254788","ko:K07869"
"epa:110254789","ko:K12190"
"epa:110254790","ko:K11599"
"epa:110231373","ko:K02599"
"epa:110231370","ko:K11699"
"epa:110231377","ko:K10158"
"epa:110231378","ko:K00750"
"epa:110231384","ko:K01062"
"epa:110231385","ko:K14387"
"epa:110231382","ko:K09458"
"epa:110231386","ko:K13517"
"epa:110231387","ko:K13517"
"epa:110231389","ko:K13984"
"epa:110231395","ko:K00315"
"epa:110231396","ko:K20818"
"epa:110231397","ko:K01824"
"epa:110231403","ko:K02725"
"epa:110231405","ko:K15363"
"epa:110231416","ko:K00544"
"epa:110231417","ko:K19657"
"epa:110231560","ko:K02864"
"epa:110231563","ko:K13704"
"epa:110231566","ko:K02898"
"epa:110231570","ko:K05399"
"epa:110231572","ko:K00275"
"epa:110231578","ko:K09848"
"epa:110231579","ko:K09848"
"epa:110231582","ko:K03440"
"epa:110231587","ko:K14550"
"epa:110231591","ko:K15272"
"epa:110231592","ko:K16765"
"epa:110231594","ko:K12849"
"epa:110231598","ko:K05360"
"epa:110231600","ko:K04887"
"epa:110231607","ko:K14550"
"epa:110231610","ko:K19679"
"epa:110231611","ko:K01411"
"epa:110231613","ko:K00546"
"epa:110231614","ko:K00546"
"epa:110231589","ko:K15279"
"epa:110231632","ko:K17916"
"epa:110231633","ko:K12200"
"epa:110231635","ko:K10667"
"epa:110231636","ko:K03108"
"epa:110231641","ko:K14167"
"epa:110231639","ko:K02540"
"epa:110231644","ko:K15617"
"epa:110231646","ko:K21843"
"epa:110231647","ko:K15464"
"epa:110231653","ko:K01858"
"epa:110231654","ko:K18123"
"epa:110231655","ko:K04919"
"epa:110231656","ko:K00736"
"epa:110231660","ko:K16610"
"epa:110231657","ko:K00505"
"epa:110231673","ko:K15149"
"epa:110231674","ko:K18598"
"epa:110231679","ko:K04887"
"epa:110231680","ko:K14840"
"epa:110231688","ko:K03126"
"epa:110231690","ko:K17604"
"epa:110231689","ko:K02161"
"epa:110231695","ko:K10415"
"epa:110231701","ko:K11317"
"epa:110231706","ko:K21269"
"epa:110231707","ko:K14686"
"epa:110231708","ko:K11317"
"epa:110231713","ko:K14995"
"epa:110231715","ko:K16479"
"epa:110231712","ko:K20360"
"epa:110231717","ko:K14686"
"epa:110231718","ko:K14686"
"epa:110231719","ko:K00149"
"epa:110231720","ko:K13210"
"epa:110231722","ko:K02561"
"epa:110231724","ko:K10272"
"epa:110231729","ko:K01517"
"epa:110231735","ko:K10408"
"epa:110231739","ko:K09407"
"epa:110231740","ko:K14825"
"epa:110231742","ko:K21772"
"epa:110231743","ko:K05925"
"epa:110231745","ko:K02870"
"epa:110231751","ko:K14964"
"epa:110231752","ko:K03259"
"epa:110231753","ko:K07759"
"epa:110231762","ko:K18726"
"epa:110231766","ko:K20858"
"epa:110231768","ko:K16316"
"epa:110231769","ko:K04370"
"epa:110231777","ko:K09228"
"epa:110231779","ko:K16892"
"epa:110231786","ko:K17866"
"epa:110231789","ko:K11655"
"epa:110231790","ko:K05700"
"epa:110231796","ko:K06133"
"epa:110231799","ko:K12190"
"epa:110231801","ko:K15290"
"epa:110231802","ko:K15166"
"epa:110231803","ko:K00699"
"epa:110231804","ko:K00699"
"epa:110231805","ko:K00699"
"epa:110231806","ko:K00868"
"epa:110231807","ko:K06911"
"epa:110231808","ko:K00451"
"epa:110231809","ko:K06083"
"epa:110231810","ko:K00029"
"epa:110231812","ko:K12816"
"epa:110231814","ko:K14439"
"epa:110231815","ko:K22038"
"epa:110231816","ko:K12470"
"epa:110231817","ko:K21918"
"epa:110231818","ko:K13093"
"epa:110231821","ko:K03174"
"epa:110231822","ko:K04628"
"epa:110231825","ko:K10366"
"epa:110231826","ko:K04984"
"epa:110231827","ko:K10360"
"epa:110231828","ko:K00699"
"epa:110231831","ko:K00699"
"epa:110231832","ko:K00699"
"epa:110231834","ko:K22038"
"epa:110231835","ko:K22038"
"epa:110231897","ko:K02946"
"epa:110231837","ko:K17781"
"epa:110231838","ko:K10751"
"epa:110231840","ko:K08467"
"epa:110231841","ko:K18932"
"epa:110231842","ko:K18932"
"epa:110231843","ko:K17231"
"epa:110231844","ko:K06268"
"epa:110231847","ko:K01273"
"epa:110231848","ko:K15166"
"epa:110231855","ko:K13118"
"epa:110231859","ko:K19937"
"epa:110231861","ko:K13912"
"epa:110231862","ko:K08744"
"epa:110231863","ko:K18159"
"epa:110231870","ko:K11981"
"epa:110231871","ko:K08490"
"epa:110231874","ko:K10976"
"epa:110231875","ko:K10905"
"epa:110231876","ko:K11830"
"epa:110231882","ko:K12403"
"epa:110231881","ko:K18398"
"epa:110231884","ko:K11830"
"epa:110231886","ko:K19194"
"epa:110231891","ko:K04362"
"epa:110231892","ko:K05093"
"epa:110231893","ko:K04988"
"epa:110231894","ko:K04988"
"epa:110231898","ko:K12231"
"epa:110231900","ko:K13128"
"epa:110231903","ko:K00962"
"epa:110231904","ko:K14837"
"epa:110231901","ko:K10887"
"epa:110231906","ko:K03256"
"epa:110231912","ko:K15613"
"epa:110231923","ko:K11848"
"epa:110231924","ko:K06071"
"epa:110231927","ko:K19932"
"epa:110231928","ko:K12398"
"epa:110231929","ko:K03926"
"epa:110231932","ko:K00939"
"epa:110231933","ko:K15182"
"epa:110231935","ko:K04316"
"epa:110231936","ko:K04398"
"epa:110231937","ko:K02932"
"epa:110231940","ko:K12260"
"epa:110231941","ko:K09658"
"epa:110231942","ko:K05723"
"epa:110231946","ko:K05208"
"epa:110231948","ko:K09373"
"epa:110231949","ko:K19526"
"epa:110231950","ko:K17478"
"epa:110231951","ko:K18493"
"epa:110231961","ko:K02214"
"epa:110231968","ko:K04153"
"epa:110231976","ko:K07368"
"epa:110231981","ko:K00344"
"epa:110231987","ko:K00728"
"epa:110231988","ko:K15837"
"epa:110231989","ko:K14713"
"epa:110231992","ko:K06564"
"epa:110231993","ko:K17494"
"epa:110231995","ko:K15181"
"epa:110231996","ko:K09536"
"epa:110232000","ko:K15040"
"epa:110232002","ko:K12163"
"epa:110232003","ko:K02087"
"epa:110232006","ko:K00856"
"epa:110232007","ko:K06689"
"epa:110232008","ko:K16533"
"epa:110232009","ko:K20633"
"epa:110231977","ko:K12481"
"epa:110232028","ko:K00261"
"epa:110232034","ko:K18398"
"epa:110232040","ko:K16669"
"epa:110232045","ko:K11445"
"epa:110232060","ko:K20317"
"epa:110232062","ko:K02223"
"epa:110232065","ko:K12478"
"epa:110232068","ko:K12076"
"epa:110232071","ko:K15047"
"epa:110232072","ko:K04564"
"epa:110232076","ko:K11585"
"epa:110232077","ko:K19862"
"epa:110232078","ko:K04729"
"epa:110232081","ko:K16774"
"epa:110232083","ko:K01880"
"epa:110232266","ko:K19402"
"epa:110232267","ko:K02606"
"epa:110232268","ko:K00737"
"epa:110232271","ko:K18588"
"epa:110232269","ko:K09594"
"epa:110232273","ko:K04203"
"epa:110232274","ko:K07859"
"epa:110232275","ko:K05544"
"epa:110232276","ko:K08035"
"epa:110232278","ko:K04675"
"epa:110232282","ko:K21889"
"epa:110232284","ko:K03858"
"epa:110232287","ko:K12362"
"epa:110232295","ko:K01056"
"epa:110232304","ko:K04450"
"epa:110232307","ko:K08819"
"epa:110232311","ko:K10684"
"epa:110232315","ko:K00726"
"epa:110232318","ko:K03283"
"epa:110232321","ko:K03870"
"epa:110232322","ko:K08762"
"epa:110232326","ko:K15028"
"epa:110232328","ko:K11981"
"epa:110232329","ko:K12181"
"epa:110232330","ko:K03209"
"epa:110232378","ko:K12261"
"epa:110232390","ko:K00744"
"epa:110232393","ko:K00312"
"epa:110232394","ko:K18398"
"epa:110232395","ko:K10408"
"epa:110232402","ko:K00757"
"epa:110232403","ko:K09113"
"epa:110242293","ko:K05750"
"epa:110242296","ko:K18272"
"epa:110242301","ko:K12615"
"epa:110242299","ko:K01539"
"epa:110242304","ko:K14806"
"epa:110242305","ko:K00639"
"epa:110242309","ko:K14313"
"epa:110242311","ko:K08504"
"epa:110242313","ko:K20685"
"epa:110242322","ko:K18343"
"epa:110242323","ko:K02877"
"epa:110242325","ko:K02871"
"epa:110242326","ko:K16669"
"epa:110242328","ko:K00799"
"epa:110242336","ko:K05208"
"epa:110242338","ko:K03264"
"epa:110242341","ko:K05289"
"epa:110242345","ko:K15015"
"epa:110242346","ko:K14213"
"epa:110242348","ko:K00659"
"epa:110242350","ko:K03129"
"epa:110243277","ko:K00549"
"epa:110243278","ko:K16865"
"epa:110243281","ko:K20120"
"epa:110243282","ko:K21919"
"epa:110243285","ko:K09267"
"epa:110243256","ko:K01050"
"epa:110243290","ko:K21956"
"epa:110243294","ko:K21956"
"epa:110243302","ko:K04203"
"epa:110243300","ko:K02739"
"epa:110243305","ko:K03850"
"epa:110243312","ko:K08597"
"epa:110243313","ko:K11318"
"epa:110243311","ko:K01079"
"epa:110243315","ko:K15901"
"epa:110243319","ko:K07916"
"epa:110243320","ko:K06277"
"epa:110244257","ko:K11307"
"epa:110244261","ko:K01897"
"epa:110244262","ko:K06254"
"epa:110244265","ko:K08187"
"epa:110244267","ko:K15691"
"epa:110244274","ko:K08963"
"epa:110244285","ko:K17592"
"epa:110244287","ko:K15047"
"epa:110244289","ko:K11427"
"epa:110244293","ko:K06711"
"epa:110244297","ko:K04887"
"epa:110244302","ko:K06711"
"epa:110244306","ko:K19882"
"epa:110245277","ko:K17255"
"epa:110245282","ko:K06999"
"epa:110245286","ko:K04892"
"epa:110245284","ko:K08867"
"epa:110245287","ko:K15264"
"epa:110245297","ko:K13119"
"epa:110245305","ko:K04893"
"epa:110245306","ko:K04604"
"epa:110245311","ko:K04892"
"epa:110245313","ko:K04893"
"epa:110245314","ko:K04891"
"epa:110245317","ko:K16605"
"epa:110245302","ko:K14792"
"epa:110245329","ko:K15716"
"epa:110245330","ko:K08371"
"epa:110245331","ko:K04238"
"epa:110246282","ko:K17963"
"epa:110246284","ko:K02835"
"epa:110246285","ko:K01074"
"epa:110246287","ko:K10895"
"epa:110246288","ko:K05759"
"epa:110246296","ko:K12820"
"epa:110246297","ko:K07964"
"epa:110246299","ko:K13912"
"epa:110246307","ko:K04739"
"epa:110246308","ko:K05648"
"epa:110246310","ko:K12873"
"epa:110246311","ko:K06843"
"epa:110246314","ko:K03909"
"epa:110246317","ko:K08873"
"epa:110246325","ko:K02211"
"epa:110246326","ko:K13509"
"epa:110246328","ko:K15450"
"epa:110246334","ko:K09326"
"epa:110246337","ko:K18763"
"epa:110246339","ko:K05643"
"epa:110246341","ko:K20184"
"epa:110246343","ko:K09326"
"epa:110246345","ko:K11730"
"epa:110246346","ko:K10696"
"epa:110247283","ko:K17916"
"epa:110247287","ko:K11584"
"epa:110247288","ko:K05287"
"epa:110247286","ko:K14004"
"epa:110247291","ko:K04941"
"epa:110247295","ko:K19465"
"epa:110247298","ko:K02183"
"epa:110247300","ko:K00471"
"epa:110247302","ko:K14621"
"epa:110247305","ko:K08739"
"epa:110247306","ko:K14832"
"epa:110247307","ko:K16889"
"epa:110247317","ko:K13339"
"epa:110247323","ko:K09553"
"epa:110247328","ko:K02514"
"epa:110247329","ko:K03031"
"epa:110247330","ko:K15189"
"epa:110247334","ko:K13176"
"epa:110247336","ko:K08597"
"epa:110247337","ko:K11318"
"epa:110247338","ko:K11446"
"epa:110247339","ko:K12495"
"epa:110247340","ko:K16757"
"epa:110247341","ko:K08150"
"epa:110247342","ko:K11662"
"epa:110247344","ko:K12817"
"epa:110248290","ko:K22147"
"epa:110248291","ko:K05743"
"epa:110248295","ko:K16811"
"epa:110248298","ko:K12385"
"epa:110232404","ko:K06890"
"epa:110232406","ko:K10396"
"epa:110232411","ko:K13699"
"epa:110232412","ko:K02961"
"epa:110232413","ko:K04534"
"epa:110232419","ko:K12593"
"epa:110232420","ko:K01205"
"epa:110232421","ko:K16332"
"epa:110232422","ko:K11974"
"epa:110232423","ko:K02873"
"epa:110232426","ko:K04600"
"epa:110232427","ko:K02146"
"epa:110232436","ko:K09585"
"epa:110232439","ko:K01179"
"epa:110232443","ko:K01179"
"epa:110232444","ko:K08653"
"epa:110232445","ko:K10807"
"epa:110232451","ko:K18207"
"epa:110232452","ko:K00799"
"epa:110232453","ko:K10733"
"epa:110232458","ko:K14427"
"epa:110232455","ko:K14308"
"epa:110232461","ko:K13236"
"epa:110232462","ko:K02263"
"epa:110232464","ko:K12035"
"epa:110232466","ko:K17655"
"epa:110232433","ko:K13340"
"epa:110232467","ko:K05293"
"epa:110232472","ko:K08465"
"epa:110232475","ko:K19952"
"epa:110232482","ko:K10694"
"epa:110232486","ko:K10457"
"epa:110232487","ko:K07754"
"epa:110232490","ko:K03654"
"epa:110232491","ko:K18752"
"epa:110232493","ko:K12183"
"epa:110232498","ko:K05955"
"epa:110232499","ko:K12305"
"epa:110232500","ko:K18741"
"epa:110232501","ko:K08669"
"epa:110232503","ko:K14165"
"epa:110232507","ko:K18435"
"epa:110232512","ko:K04630"
"epa:110232514","ko:K20365"
"epa:110232521","ko:K20799"
"epa:110232526","ko:K02963"
"epa:110232531","ko:K13708"
"epa:110232535","ko:K17805"
"epa:110232540","ko:K01974"
"epa:110232543","ko:K20401"
"epa:110232550","ko:K08469"
"epa:110232551","ko:K10261"
"epa:110232554","ko:K06620"
"epa:110232557","ko:K06620"
"epa:110232556","ko:K01444"
"epa:110232569","ko:K08621"
"epa:110232566","ko:K01489"
"epa:110232571","ko:K05283"
"epa:110232574","ko:K06580"
"epa:110232579","ko:K14554"
"epa:110232581","ko:K21437"
"epa:110232584","ko:K04249"
"epa:110232586","ko:K01513"
"epa:110232590","ko:K06580"
"epa:110232592","ko:K17888"
"epa:110232593","ko:K03951"
"epa:110232595","ko:K06709"
"epa:110232594","ko:K01489"
"epa:110232598","ko:K14521"
"epa:110232607","ko:K04688"
"epa:110232609","ko:K20404"
"epa:110232611","ko:K10638"
"epa:110232612","ko:K13988"
"epa:110232614","ko:K04442"
"epa:110232617","ko:K17579"
"epa:110232621","ko:K20129"
"epa:110232623","ko:K10645"
"epa:110232628","ko:K20409"
"epa:110232639","ko:K11804"
"epa:110232641","ko:K21760"
"epa:110232648","ko:K22139"
"epa:110232649","ko:K04615"
"epa:110232655","ko:K10411"
"epa:110232658","ko:K03120"
"epa:110232656","ko:K04362"
"epa:110232660","ko:K18723"
"epa:110232662","ko:K10768"
"epa:110232669","ko:K19636"
"epa:110232670","ko:K09572"
"epa:110232678","ko:K19636"
"epa:110232682","ko:K03062"
"epa:110232679","ko:K17479"
"epa:110232683","ko:K15791"
"epa:110232695","ko:K16336"
"epa:110232697","ko:K01195"
"epa:110232698","ko:K01195"
"epa:110232701","ko:K11414"
"epa:110232702","ko:K11275"
"epa:110232703","ko:K02951"
"epa:110232667","ko:K09250"
"epa:110232704","ko:K11253"
"epa:110232705","ko:K11251"
"epa:110232706","ko:K11254"
"epa:110232710","ko:K03246"
"epa:110232717","ko:K11268"
"epa:110232720","ko:K10742"
"epa:110232723","ko:K10478"
"epa:110232726","ko:K04615"
"epa:110232728","ko:K01195"
"epa:110232732","ko:K10742"
"epa:110232735","ko:K06883"
"epa:110232738","ko:K04552"
"epa:110232739","ko:K09568"
"epa:110232740","ko:K13172"
"epa:110232742","ko:K01372"
"epa:110232743","ko:K11292"
"epa:110232745","ko:K19361"
"epa:110232746","ko:K10421"
"epa:110232747","ko:K10421"
"epa:110232748","ko:K21486"
"epa:110232750","ko:K07912"
"epa:110232751","ko:K11275"
"epa:110232754","ko:K06641"
"epa:110232755","ko:K11252"
"epa:110232756","ko:K11253"
"epa:110232770","ko:K00541"
"epa:110232776","ko:K18743"
"epa:110232777","ko:K05396"
"epa:110232779","ko:K01823"
"epa:110232780","ko:K15381"
"epa:110232782","ko:K04828"
"epa:110232784","ko:K15381"
"epa:110232785","ko:K03260"
"epa:110232786","ko:K20828"
"epa:110232794","ko:K22017"
"epa:110232796","ko:K00541"
"epa:110232799","ko:K04828"
"epa:110232800","ko:K04828"
"epa:110232808","ko:K03134"
"epa:110234118","ko:K20478"
"epa:110234119","ko:K02324"
"epa:110234123","ko:K11729"
"epa:110234135","ko:K00784"
"epa:110234138","ko:K01231"
"epa:110234139","ko:K04507"
"epa:110234140","ko:K01772"
"epa:110234151","ko:K16540"
"epa:110232865","ko:K11308"
"epa:110232866","ko:K08187"
"epa:110232872","ko:K13174"
"epa:110233045","ko:K10661"
"epa:110233049","ko:K14429"
"epa:110233050","ko:K09448"
"epa:110233051","ko:K15107"
"epa:110233058","ko:K18626"
"epa:110233059","ko:K02377"
"epa:110233060","ko:K05402"
"epa:110233061","ko:K11168"
"epa:110233062","ko:K12230"
"epa:110233072","ko:K09554"
"epa:110233073","ko:K19947"
"epa:110233071","ko:K04438"
"epa:110233077","ko:K19283"
"epa:110233083","ko:K00871"
"epa:110233087","ko:K18208"
"epa:110233086","ko:K19371"
"epa:110233092","ko:K08465"
"epa:110233099","ko:K01556"
"epa:110233288","ko:K19929"
"epa:110233290","ko:K12476"
"epa:110233293","ko:K15191"
"epa:110233299","ko:K06115"
"epa:110233300","ko:K10980"
"epa:110233301","ko:K16307"
"epa:110233304","ko:K19761"
"epa:110233306","ko:K11967"
"epa:110233309","ko:K02954"
"epa:110233311","ko:K12035"
"epa:110233316","ko:K03104"
"epa:110233318","ko:K07375"
"epa:110233291","ko:K12870"
"epa:110233322","ko:K14649"
"epa:110233327","ko:K00659"
"epa:110233328","ko:K17094"
"epa:110233331","ko:K05699"
"epa:110233332","ko:K00710"
"epa:110233333","ko:K17339"
"epa:110233338","ko:K14715"
"epa:110233340","ko:K02321"
"epa:110233341","ko:K01482"
"epa:110233342","ko:K21752"
"epa:110233343","ko:K14693"
"epa:110233344","ko:K01759"
"epa:110233497","ko:K13110"
"epa:110233499","ko:K03021"
"epa:110233503","ko:K12872"
"epa:110233504","ko:K17199"
"epa:110233505","ko:K12584"
"epa:110233506","ko:K09267"
"epa:110233508","ko:K07941"
"epa:110233510","ko:K06254"
"epa:110233511","ko:K11091"
"epa:110233512","ko:K07941"
"epa:110233521","ko:K04615"
"epa:110233524","ko:K12826"
"epa:110233525","ko:K10443"
"epa:110233495","ko:K10364"
"epa:110233527","ko:K09548"
"epa:110233537","ko:K13110"
"epa:110233540","ko:K04984"
"epa:110233543","ko:K02599"
"epa:110233551","ko:K04659"
"epa:110233742","ko:K12598"
"epa:110233743","ko:K20123"
"epa:110233744","ko:K11490"
"epa:110233756","ko:K10337"
"epa:110233757","ko:K10478"
"epa:110233758","ko:K02084"
"epa:110233759","ko:K02947"
"epa:110233762","ko:K15255"
"epa:110233763","ko:K01883"
"epa:110233764","ko:K05768"
"epa:110233767","ko:K02084"
"epa:110233768","ko:K02947"
"epa:110233770","ko:K17398"
"epa:110233773","ko:K21440"
"epa:110233776","ko:K00102"
"epa:110233782","ko:K11864"
"epa:110233784","ko:K13366"
"epa:110233785","ko:K20310"
"epa:110233788","ko:K06085"
"epa:110233790","ko:K03754"
"epa:110233792","ko:K10457"
"epa:110233794","ko:K01011"
"epa:110233795","ko:K07963"
"epa:110233797","ko:K15441"
"epa:110233802","ko:K01392"
"epa:110233353","ko:K07880"
"epa:110241919","ko:K14616"
"epa:110241920","ko:K13047"
